"","filename","model","vin","price","mileage","color","transmission","engine_displacement","name_seller","street","phone","website"
"359","359.txt","2007 Honda CR-V LX","5J6RE48337L013827","$15,000","64,923","Exterior: Tango Red PearlInterior: Ivory","5-Speed Automatic with Overdrive","2.4","Maximum Auto Search ","5295 S Broadway Englewood, CO 80113","(720) 627-6745","www.maximumautosearch.com"
"360","360.txt","2006 Ford F-350 Super Duty Lariat 4dr Crew Cab 4WD LB DRW","1FTWW33P26EA46167",NA,NA,"Exterior: GreenInterior: tan","Automatic 5-Speed",NA,"Dye Autos ","4855 Miller St Wheat Ridge, CO 80033","(303) 647-4210","www.dyeautos.com"
"361","361.txt","2012 Mercedes-Benz GL-Class GL450","4JGBF7BE4CA778420","$40,000","46,421","Exterior: Arctic WhiteInterior: Black","7-Speed Automatic","4.7","Maximum Auto Search ","5295 S Broadway Englewood, CO 80113","(720) 627-6745","www.maximumautosearch.com"
"362","362.txt","2005 Jeep Liberty Sport 4WD 4dr SUV","1J4GL48K75W638134",NA,"151,631","Exterior: BLACKInterior: GrayEngine",NA,NA,"Mister Auto ","5701 W Colfax Ave Lakewood, CO 80214","(720) 606-4865","www.misterautodenver.com/"
"363","363.txt","2002 Subaru outback Wagon 4D","4S3BH675927638831","$7,000","124,755",NA,NA,NA,"Auto Brokers of Colorado ","2800 S Broadway Englewood, CO 80113","(303) 622-5357","autobrokerscolorado.com"
"364","364.txt","2005 Dodge Magnum R","2D4GZ58235H613999","$12,500","107,340","Exterior: Cool Vanilla ClearcoatInterior: Dark Slate Gray Light Graystone Interior","5-Speed Automatic",NA,"Maximum Auto Search ","5295 S Broadway Englewood, CO 80113","(720) 627-6745","www.maximumautosearch.com"
"365","365.txt","2012 Chevrolet Silverado 3500HD LT 4x4 4dr Crew Cab LB DRW","1GC4K0C82CF106867",NA,NA,"Exterior: WhiteInterior: black","Automatic 6-Speed",NA,"Dye Autos ","4855 Miller St Wheat Ridge, CO 80033","(303) 647-4210","www.dyeautos.com"
"366","366.txt","2013 Lexus GS 350","JTHCE1BL0D5001698","$35,000","41,257","Exterior: Nebula Gray PearlInterior: Black","6-Speed Automatic with Sequential Shift","3.5","Maximum Auto Search ","5295 S Broadway Englewood, CO 80113","(720) 627-6745","www.maximumautosearch.com"
"367","367.txt","2013 GMC Sierra 1500 Denali","3GTP2XE22DG196424",NA,"20,545","Exterior: Black","Automatic 6-Speed","6.2","Brandon Dodge on Broadway ","5600 S Broadway Littleton, CO 80121","(303) 835-9407","brandondodge.com"
"368","368.txt","2014 Ford Escape SE FWD","1FMCU0GX4EUA07016","$17,990","54,794","Exterior: RedInterior: Black","Automatic","1.6","Colorado Auto Finders ","2200 S Parker Rd Denver, CO 80231","(303) 963-9485","www.coautofinders.com"
"369","369.txt","2010 Jeep Grand Cherokee SRT8","1J4RR7GW6AC133047","$36,000","63,210","Exterior: Brilliant Black Crystal Pearlcoat","5-Speed Automatic",NA,"Maximum Auto Search ","5295 S Broadway Englewood, CO 80113","(720) 627-6745","www.maximumautosearch.com"
"370","370.txt","1999 Jeep Grand Cherokee 4dr Limited 4WD","1J4GW68N2XC599597","$6,195",NA,"Exterior: Gold","Automatic",NA,"Lakewood Happy Motors ","5900 W Colfax Ave Lakewood, CO 80214","(303) 351-5826","www.lakewoodhappymotors.com/"
"371","371.txt","2012 Nissan Altima 2","1N4AL2AP1CN461241","$14,000","33,152","Exterior: Navy Blue MetallicInterior: Blond Interior","CVT with Xtronic","4 ","Maximum Auto Search ","5295 S Broadway Englewood, CO 80113","(720) 627-6745","www.maximumautosearch.com"
"372","372.txt","2011 RAM Ram Pickup 2500 SLT 4x4 4dr Crew Cab 8 ft","3D7TT2CT9BG573229",NA,NA,"Exterior: WhiteInterior: black","Automatic 5-Speed",NA,"Dye Autos ","4855 Miller St Wheat Ridge, CO 80033","(303) 647-4210","www.dyeautos.com"
"373","373.txt","2007 Toyota RAV4 Sport","JTMBD32V076044207","$12,000","111,394","Exterior: BlackInterior: Dark Charcoal Interior","4-Speed Automatic","2.4","Maximum Auto Search ","5295 S Broadway Englewood, CO 80113","(720) 627-6745","www.maximumautosearch.com"
"374","374.txt","2011 GMC Acadia SLT-1","1GKKVRED9BJ120780","$25,000","57,563","Exterior: Gray Green MetallicInterior: Cashmere","6-Speed Automatic Electronic with Overdrive","3.6","Maximum Auto Search ","5295 S Broadway Englewood, CO 80113","(720) 627-6745","www.maximumautosearch.com"
"375","375.txt","2008 Ford F-250 Super Duty XLT 4dr SuperCab 4WD SB","1FTSX21RX8EA43014",NA,NA,"Exterior: BlueInterior: Gray","Automatic 5-Speed",NA,"Dye Autos ","4855 Miller St Wheat Ridge, CO 80033","(303) 647-4210","www.dyeautos.com"
"376","376.txt","2002 Subaru Forester S","JF1SF65692H755357","$11,000","54,064","Exterior: Platinum Silver MetallicInterior: Beige","4-Speed Automatic with Overdrive","2.5","Maximum Auto Search ","5295 S Broadway Englewood, CO 80113","(720) 627-6745","www.maximumautosearch.com"
"377","377.txt","2001 Toyota tacoma xtracab Pickup","5TEWN72N91Z815487","$12,000","158,815",NA,NA,NA,"Auto Brokers of Colorado ","2800 S Broadway Englewood, CO 80113","(303) 622-5357","autobrokerscolorado.com"
"378","378.txt","2007 Pontiac G6 GT","1G2ZH35N574114069","$12,000","46,237","Exterior: Granite MetallicInterior: Ebony","4-Speed Automatic with Overdrive","3.5","Maximum Auto Search ","5295 S Broadway Englewood, CO 80113","(720) 627-6745","www.maximumautosearch.com"
"379","379.txt","2013 Infiniti G Coupe x AWD","JN1CV6EL2DM982541","$28,990","33,420","Exterior: WhiteInterior: Black","Automatic","3.7","Colorado Auto Finders ","2200 S Parker Rd Denver, CO 80231","(303) 963-9485","www.coautofinders.com"
"380","380.txt","2010 Ford Mustang","1ZVBP8EN8A5167859","$16,000",NA,"Exterior: SilverInterior: Gray","AutomaticInsight Automotive",NA,"Insight Automotive ","1877 Vista View Dr Longmont, CO 80504","(720) 465-8938","www.insightautomotive.com"
"381","381.txt","2004 Chevrolet Suburban 1500 Z71","3GNFK16Z24G166867","$10,000","153,619","Exterior: BlackInterior: Charcoal","4-Speed Automatic with Overdrive",NA,"Maximum Auto Search ","5295 S Broadway Englewood, CO 80113","(720) 627-6745","www.maximumautosearch.com"
"382","382.txt","2011 Ford F-450 Super Duty XL 4x4 4dr Crew Cab 200 in","1FD0W4HT0BEC98944",NA,NA,"Exterior: WhiteInterior: gray","Automatic 6-Speed",NA,"Dye Autos ","4855 Miller St Wheat Ridge, CO 80033","(303) 647-4210","www.dyeautos.com"
"383","383.txt","2006 Toyota Sienna XLE Limited","5TDBA22C66S062405","$12,500","119,124","Exterior: Silver Shadow PearlInterior: Taupe","5-Speed Automatic with Overdrive","3.3","Maximum Auto Search ","5295 S Broadway Englewood, CO 80113","(720) 627-6745","www.maximumautosearch.com"
"384","384.txt","2005 Dodge Neon SXT","1B3ES56CX5D140301","$7,000","39,166","Exterior: Mineral Gray Metallic ClearcoatInterior: Taupe","4-Speed Automatic","2.0","Maximum Auto Search ","5295 S Broadway Englewood, CO 80113","(720) 627-6745","www.maximumautosearch.com"
"385","385.txt","2008 Ford Escape 4WD 4dr V6 Auto XLT","1FMCU93148KD30729","$9,495",NA,"Exterior: Vista Blue Metallic","Automatic",NA,"Lakewood Happy Motors ","5900 W Colfax Ave Lakewood, CO 80214","(303) 351-5826","www.lakewoodhappymotors.com/"
"386","386.txt","2007 Chevrolet Tahoe LT","1GNFK13057J137260","$20,000","100,843","Exterior: Silver Birch MetallicInterior: Light Cashmere Ebony Interior","4-Speed Automatic with Overdrive",NA,"Maximum Auto Search ","5295 S Broadway Englewood, CO 80113","(720) 627-6745","www.maximumautosearch.com"
"387","387.txt","2012 Ford F-150 Platinum 4x4 4dr SuperCrew Styleside 5","1FTFW1ET1CFC43805",NA,NA,"Exterior: Pearl redInterior: gray","Automatic 6-Speed",NA,"Dye Autos ","4855 Miller St Wheat Ridge, CO 80033","(303) 647-4210","www.dyeautos.com"
"388","388.txt","2010 Chevrolet Silverado 1500 LT","3GCRKSE39AG246591","$27,500","56,732","Exterior: Victory Red","6-Speed Automatic",NA,"Maximum Auto Search ","5295 S Broadway Englewood, CO 80113","(720) 627-6745","www.maximumautosearch.com"
"389","389.txt","2012 BMW 5 Series 550i xDrive","WBAFU9C50CDW93625","$45,000","30,123","Exterior: GrayInterior: Black Nappa Interior","8-Speed Automatic","4.4","Maximum Auto Search ","5295 S Broadway Englewood, CO 80113","(720) 627-6745","www.maximumautosearch.com"
"390","390.txt","2011 Hyundai Elantra GLS","KMHDH4AE2BU153000","$12,975","29,038","Exterior: Blue Sky MetallicInterior: Beige","6-Speed Automatic with Overdrive","1.8","Maximum Auto Search ","5295 S Broadway Englewood, CO 80113","(720) 627-6745","www.maximumautosearch.com"
"391","391.txt","2009 Cadillac Escalade","1GYFK13289R248488","$30,000","81,350","Exterior: Infrared TintcoatInterior: Ebony","6-Speed Automatic HD Electronic with Overdrive",NA,"Maximum Auto Search ","5295 S Broadway Englewood, CO 80113","(720) 627-6745","www.maximumautosearch.com"
"392","392.txt","2010 Ford F-350 Super Duty Lariat 4x4 4dr Crew Cab 8 ft","1FTWW3BR0AEB13120",NA,NA,"Exterior: Pearl whiteInterior: tan","Automatic 5-Speed",NA,"Dye Autos ","4855 Miller St Wheat Ridge, CO 80033","(303) 647-4210","www.dyeautos.com"
"393","393.txt","2006 Suzuki Aerio","JS2RB61S565300381","$6,000","80,525","Exterior: BlueInterior: Black","4 Speed Automatic","2.3","Insight Automotive ","1877 Vista View Dr Longmont, CO 80504","(720) 465-8938","www.insightautomotive.com"
"394","394.txt","2007 Cadillac Escalade AWD 4dr","1GYFK63857R381501","$22,995",NA,"Exterior: Quicksilver","Automatic",NA,"Lakewood Happy Motors ","5900 W Colfax Ave Lakewood, CO 80214","(303) 351-5826","www.lakewoodhappymotors.com/"
"395","395.txt","2008 Scion tC Spec","JTKDE167380259342","$7,089","146,667","Exterior: BlueInterior: Black","4 Speed Automatic","2.4","Insight Automotive ","1877 Vista View Dr Longmont, CO 80504","(720) 465-8938","www.insightautomotive.com"
"396","396.txt","2002 Chevrolet TrailBlazer","1GNDT13S222349932","$4,795","152,854","Exterior: GRAY","4-Speed Automatic","4.2","Cherry Creek Automotive ","3620 E Colfax Ave Denver, CO 80206","(303) 653-9514","cherrycreekautomotive.com"
"397","397.txt","2001 Acura MDX 3","2HNYD188X1H535917","$6,790","183,882","Exterior: GOLD","5-Speed Automatic","3.5","Cherry Creek Automotive ","3620 E Colfax Ave Denver, CO 80206","(303) 653-9514","cherrycreekautomotive.com"
"398","398.txt","2002 Volkswagen Passat GLS","WVWPD63B32P131145","$5,490","136,407","Exterior: Black","Automatic W","1.8","Cherry Creek Automotive ","3620 E Colfax Ave Denver, CO 80206","(303) 653-9514","cherrycreekautomotive.com"
"399","399.txt","2008 Lexus RX 350","2T2HK31U38C069701","$16,590","113,883","Exterior: Silver","5-Speed Automatic","3.5","Cherry Creek Automotive ","3620 E Colfax Ave Denver, CO 80206","(303) 653-9514","cherrycreekautomotive.com"
"400","400.txt","2006 Saab 9-3 Aero","YS3FH71U966108208","$7,795","120,071","Exterior: Black","6-Speed Automatic","2.8","Cherry Creek Automotive ","3620 E Colfax Ave Denver, CO 80206","(303) 653-9514","cherrycreekautomotive.com"
"401","401.txt","2008 Audi A6 4","WAUEV74F48N031018","$12,490","130,710","Exterior: GRAY","6-Speed Automatic","4.2","Cherry Creek Automotive ","3620 E Colfax Ave Denver, CO 80206","(303) 653-9514","cherrycreekautomotive.com"
"402","402.txt","2011 Volkswagen Jetta SportWagen 2","3VWPL7AJ2BM650404","$16,990","57,897","Exterior: Black","6-Speed Automatic","2.0","Cherry Creek Automotive ","3620 E Colfax Ave Denver, CO 80206","(303) 653-9514","cherrycreekautomotive.com"
"403","403.txt","2009 BMW X5 xDrive30i","5UXFE43519L268835","$16,990","127,933","Exterior: BURGUNDY","6-Speed Automatic","3.0","Cherry Creek Automotive ","3620 E Colfax Ave Denver, CO 80206","(303) 653-9514","cherrycreekautomotive.com"
"404","404.txt","2014 Kia Optima","5XXGR4A65EG322749","$24,890","15,377","Exterior: Black","6-Speed Automatic","2.0","Cherry Creek Automotive ","3620 E Colfax Ave Denver, CO 80206","(303) 653-9514","cherrycreekautomotive.com"
"405","405.txt","2012 MINI Cooper","WMWSU3C53CT262004","$13,990","33,972","Exterior: Blue","6-Speed AUTO STEPTRONIC","1.6","Cherry Creek Automotive ","3620 E Colfax Ave Denver, CO 80206","(303) 653-9514","cherrycreekautomotive.com"
"406","406.txt","2005 Honda Civic EX","2HGES25795H510661","$7,490","112,369","Exterior: GRAY","5-Speed Manual","1.7","Cherry Creek Automotive ","3620 E Colfax Ave Denver, CO 80206","(303) 653-9514","cherrycreekautomotive.com"
"407","407.txt","2006 BMW X3 3","WBXPA93466WG76480","$15,999","74,276","Exterior: GreenInterior: Tan","Automatic","3.0","Victory Motors of Colorado ","1325 Main St Longmont, CO 80501","(720) 340-4292","www.victorymotorsofcolorado.com"
"408","408.txt","2005 BMW X5 3","5UXFA13505LY09264","$10,999","136,901","Exterior: GreenInterior: Tan","Automatic","3.0","Victory Motors of Colorado ","1325 Main St Longmont, CO 80501","(720) 340-4292","www.victorymotorsofcolorado.com"
"409","409.txt","2012 Ford Focus SE","1FAHP3K23CL154502","$13,999","43,058","Exterior: Dark GrayInterior: Gray","Automatic","2.0","Victory Motors of Colorado ","1325 Main St Longmont, CO 80501","(720) 340-4292","www.victorymotorsofcolorado.com"
"410","410.txt","2000 Lexus RX 300","JT6HF10U4Y0107551","$5,500","201,853","Exterior: Golden PearlInterior: Ivory","4-Speed Automatic","3.0","Maximum Auto Search ","5295 S Broadway Englewood, CO 80113","(720) 627-6745","www.maximumautosearch.com"
"411","411.txt","2006 Jeep Wrangler SE","1J4FA29176P716919","$14,975","47,926",NA,"6-Speed Manual","2.4","Maximum Auto Search ","5295 S Broadway Englewood, CO 80113","(720) 627-6745","www.maximumautosearch.com"
"412","412.txt","2004 Volkswagen Passat GLS","WVWPD63B64E223574","$4,999","167,268","Exterior: SilverInterior: Gray","Automatic","1.8","Victory Motors of Colorado ","1325 Main St Longmont, CO 80501","(720) 340-4292","www.victorymotorsofcolorado.com"
"413","413.txt","2010 Chevrolet Camaro SS","2G1FK1EJ2A9125657","$24,000","57,140","Exterior: Victory RedInterior: Black","6-Speed Automatic with TapShift","6.2","Maximum Auto Search ","5295 S Broadway Englewood, CO 80113","(720) 627-6745","www.maximumautosearch.com"
"414","414.txt","2008 Chevrolet Corvette","1G1YY26W285125561","$25,000","81,129","Exterior: Crystal Red Metallic TintcoatInterior: Ebony Interior","6-Speed Automatic Paddle Shift","6.2","Maximum Auto Search ","5295 S Broadway Englewood, CO 80113","(720) 627-6745","www.maximumautosearch.com"
"415","415.txt","1999 Jeep Grand Cherokee Laredo 4WD","1J4GW58S7XC615650","$4,999","156,665","Exterior: BlackInterior: Gray","Automatic","4.0","Victory Motors of Colorado ","1325 Main St Longmont, CO 80501","(720) 340-4292","www.victorymotorsofcolorado.com"
"416","416.txt","2008 Mercedes-Benz C-Class C300 Luxury 4MATIC AWD 4dr Sedan","WDDGF81X48F164647","$15,500","82,745","Exterior: BLACKInterior: Black","Automatic 7-Speed",NA,"Mister Auto ","5701 W Colfax Ave Lakewood, CO 80214","(720) 606-4865","www.misterautodenver.com/"
"417","417.txt","2007 Ford F-150 XLT SuperCrew Short Box 4WD","1FTPW14V17KC30024","$11,999","153,315","Exterior: WhiteInterior: Gray","Automatic","5.4","Victory Motors of Colorado II ","1 S Main St Longmont, CO 80501","(720) 262-2091","www.victorymotorsofcolorado.com"
"418","418.txt","2007 Jeep Grand Cherokee Laredo","1J8GR48K87C564630","$14,000","83,792","Exterior: Red Rock Crystal Pearlcoat","5-Speed Automatic","3.7","Maximum Auto Search ","5295 S Broadway Englewood, CO 80113","(720) 627-6745","www.maximumautosearch.com"
"419","419.txt","2000 Ford expedition Sport Utility 4D","1FMPU16L0YLA31099","$7,000","151,434","Exterior: RedInterior: GrayAuto Brokers of Colorado",NA,NA,"Auto Brokers of Colorado ","2800 S Broadway Englewood, CO 80113","(303) 622-5357","autobrokerscolorado.com"
"420","420.txt","2007 Hyundai Entourage SE","KNDMC233X76032343","$8,999","64,341","Exterior: GrayInterior: Gray","Automatic","3.8","Victory Motors of Colorado ","1325 Main St Longmont, CO 80501","(720) 340-4292","www.victorymotorsofcolorado.com"
"421","421.txt","2010 Mazda Mazda3 s","JM1BL1H54A1304675","$16,000","54,497","Exterior: Black MicaInterior: Black","5-Speed Automatic","2.5","Maximum Auto Search ","5295 S Broadway Englewood, CO 80113","(720) 627-6745","www.maximumautosearch.com"
"422","422.txt","2013 BMW 3 Series 335i xDrive","WBAKF9C52DE859793","$33,500","22,995","Exterior: Space Gray MetallicInterior: Black","6-Speed","3.0","Maximum Auto Search ","5295 S Broadway Englewood, CO 80113","(720) 627-6745","www.maximumautosearch.com"
"423","423.txt","2006 Dodge Grand Caravan SXT 4dr Extended Mini Van","2D4GP44LX6R868384","$6,999","88,934","Exterior: RedInterior: Gray ","Automatic 4-Speed",NA,"R 'n' B Cars","1972 S Parker Rd Denver, CO 80231","(720) 633-9658","www.rnbcar.com"
"424","424.txt","2001 Mitsubishi Eclipse GS","4A3AC44GX1E117970","$5,499","110,237","Exterior: RedInterior: Gray","5 Speed","2.4","Victory Motors of Colorado ","1325 Main St Longmont, CO 80501","(720) 340-4292","www.victorymotorsofcolorado.com"
"425","425.txt","2008 Dodge Caliber","1B3HB48B08D558690","$500",NA,"Exterior: Silver",NA,"2.0","HD Auto Sales Lakewood ","6295 W Colfax Ave Lakewood, CO 80214","(720) 548-2381","www.hdautosales.com"
"426","426.txt","2008 Ford Escape XLT 4dr SUV","1FMCU031X8KE78489","$9,999","96,093","Exterior: RedInterior: gold","Automatic 4-Speed",NA,"R 'n' B Cars","1972 S Parker Rd Denver, CO 80231","(720) 633-9658","www.rnbcar.com"
"427","427.txt","2003 Ford Ranger Edge","1FTYR10U93PA52109","$10,000","31,933","Exterior: Silver Frost Clearcoat MetallicInterior: Graphite","5-Speed Manual with Overdrive","3.0","Maximum Auto Search ","5295 S Broadway Englewood, CO 80113","(720) 627-6745","www.maximumautosearch.com"
"428","428.txt","2009 Nissan Rogue SL AWD Crossover 4dr","JN8AS58V99W166995","$9,499","138,858","Exterior: White Interior: Black","CVT",NA,"R 'n' B Cars","1972 S Parker Rd Denver, CO 80231","(720) 633-9658","www.rnbcar.com"
"429","429.txt","2012 RAM 2500 Laramie","3C6TD5FT7CG339507",NA,"50,017","Exterior: Black",NA,"5.7","Brandon Dodge on Broadway ","5600 S Broadway Littleton, CO 80121","(303) 835-9407","brandondodge.com"
"430","430.txt","2008 Ford F-250 SD XL 4WD","1FTSX21R48ED26119","$21,990","59,760","Exterior: WhiteInterior: Tan","Automatic","6.4","Colorado Auto Finders ","2200 S Parker Rd Denver, CO 80231","(303) 963-9485","www.coautofinders.com"
"431","431.txt","2009 Nissan Sentra 2","3N1AB61E49L636550","$10,000","86,868","Exterior: Red BrickInterior: Beige","CVT with Xtronic","2.0","Maximum Auto Search ","5295 S Broadway Englewood, CO 80113","(720) 627-6745","www.maximumautosearch.com"
"432","432.txt","2000 Lexus RX 300 AWD","JT6HF10U9Y0141047","$7,499","173,896","Exterior: BlackInterior: Tan","Automatic","3.0","Victory Motors of Colorado ","1325 Main St Longmont, CO 80501","(720) 340-4292","www.victorymotorsofcolorado.com"
"433","433.txt","2012 Suzuki Equator RMZ-4","5Z61D0EV8CC411213","$23,000","31,990","Exterior: Gray","5-Speed Automatic","4.0","Maximum Auto Search ","5295 S Broadway Englewood, CO 80113","(720) 627-6745","www.maximumautosearch.com"
"434","434.txt","2005 Dodge Ram 1500 ST Short Bed 4WD","1D7HU16D15J595567","$10,999","134,994","Exterior: SilverInterior: Black","Automatic","5.7","Victory Motors of Colorado II ","1 S Main St Longmont, CO 80501","(720) 262-2091","www.victorymotorsofcolorado.com"
"435","435.txt","2010 GMC Canyon SLE-1 4x4 4dr Crew Cab","1GTJTCDE2A8140170",NA,NA,"Exterior: WhiteInterior: black","Automatic 4-Speed",NA,"Dye Autos ","4855 Miller St Wheat Ridge, CO 80033","(303) 647-4210","www.dyeautos.com"
"436","436.txt","2006 Ford F-150 XLT 4dr SuperCrew 4WD Styleside 5","1FTPW145X6FA42366",NA,NA,"Exterior: GreenInterior: gray","Automatic 4-Speed",NA,"Dye Autos ","4855 Miller St Wheat Ridge, CO 80033","(303) 647-4210","www.dyeautos.com"
"437","437.txt","2011 GMC Sierra 1500 SLE 4x4 4dr Extended Cab 6","1GTR2VE39BZ404723",NA,NA,"Exterior: RedInterior: black","Automatic 6-Speed",NA,"Dye Autos ","4855 Miller St Wheat Ridge, CO 80033","(303) 647-4210","www.dyeautos.com"
"438","438.txt","2010 Chevrolet Silverado 2500HD Work Truck 4x2 4dr Crew Cab LB","1GC4CZB69AF125477",NA,NA,"Exterior: whiteInterior: gray","Automatic 6-Speed",NA,"Dye Autos ","4855 Miller St Wheat Ridge, CO 80033","(303) 647-4210","www.dyeautos.com"
