"","filename","model","model_year","vin","price","mileage","color","transmission","engine_displacement","name_seller","street","phone","website"
"303","303.txt"," Ford Escape XLT AWD 4dr SUV V6","2007 ","1FMYU93147KA18883","$5,999","150,111","Exterior: Red","Automatic 4-Speed",NA,"R 'n' B Cars","1972 S Parker Rd Denver, CO 80231","(720) 633-9658","www.rnbcar.com"
"304","304.txt"," Toyota MR2","1993 ","JT2SW21M5P0018713","$3,500","207,566","Exterior: White","4-Speed Automatic","2.2","Maximum Auto Search ","5295 S Broadway Englewood, CO 80113","(720) 627-6745","www.maximumautosearch.com"
"305","305.txt"," Dodge Ram Pickup 2500 ST 4dr Quad Cab LB","2007 ","3D7KR28A67G843395",NA,NA,"Exterior: WHITEInterior: Gray","Automatic 5-Speed",NA,"Dye Autos ","4855 Miller St Wheat Ridge, CO 80033","(303) 647-4210","www.dyeautos.com"
"306","306.txt"," Dodge Ram 1500 SLT Plus Quad Cab Long Bed 4WD","2002 ","3D7HU18Z62G136735","$9,195",NA,"Exterior: Bright Silver Metallic",NA,NA,"Lakewood Happy Motors ","5900 W Colfax Ave Lakewood, CO 80214","(303) 351-5826","www.lakewoodhappymotors.com/"
"307","307.txt"," Chevrolet Avalanche 1500 4dr Crew Cab 4WD","2002 ","3GNEK13TX2G339947",NA,"177,432","Exterior: Pewter MetallicInterior: Black","Automatic 4-Speed",NA,"B Quality Auto Check LLC ","6808 W Colfax Ave Lakewood, CO 80214","(303) 625-6491","www.bqualityautocheck.com/"
"308","308.txt"," Chevrolet TrailBlazer SS3 AWD","2008 ","1GNET13H882188374","$21,990","90,310","Exterior: RedInterior: Black","Automatic","6.0","Colorado Auto Finders ","2200 S Parker Rd Denver, CO 80231","(303) 963-9485","www.coautofinders.com"
"309","309.txt"," BMW 5 Series","2007 ","WBANB53547CP03692",NA,"145,779","Exterior: BLUEInterior: BeigeMister Auto",NA,NA,"Mister Auto ","5701 W Colfax Ave Lakewood, CO 80214","(720) 606-4865","www.misterautodenver.com/"
"310","310.txt"," Toyota sienna XLE Van 4D","2008 ","5TDZK22C88S214215","$15,000","95,740",NA,NA,NA,"Auto Brokers of Colorado ","2800 S Broadway Englewood, CO 80113","(303) 622-5357","autobrokerscolorado.com"
"311","311.txt"," Jeep Grand Cherokee Limited","2008 ","1J8HR58N38C189798","$14,500","106,181","Exterior: Bright Silver Metallic ClearcoatInterior: Dark Slate Gray Light Graystone Interior","5-Speed Automatic","4.7","Maximum Auto Search ","5295 S Broadway Englewood, CO 80113","(720) 627-6745","www.maximumautosearch.com"
"312","312.txt"," Acura MDX 3.7L","2007 ","2HNYD28227H537834","$19,500","77,366","Exterior: Aberdeen Green MetallicInterior: Tan","5-Speed Automatic","3.7","Maximum Auto Search ","5295 S Broadway Englewood, CO 80113","(720) 627-6745","www.maximumautosearch.com"
"313","313.txt"," RAM Ram Pickup 2500 ST 4x4 4dr Crew Cab 8 ft. LB Pickup","2011 ","3D7TT2CT3BG541358",NA,NA,"Exterior: whiteInterior: gray","Automatic 5-Speed",NA,"Dye Autos ","4855 Miller St Wheat Ridge, CO 80033","(303) 647-4210","www.dyeautos.com"
"314","314.txt"," Lexus RX 330","2006 ","2T2HA31U46C100082","$16,000","108,649","Exterior: Millennium Silver MetallicInterior: Light Gray","5-Speed Automatic with Overdrive","3.3","Maximum Auto Search ","5295 S Broadway Englewood, CO 80113","(720) 627-6745","www.maximumautosearch.com"
"315","315.txt"," Buick LeSabre","2003 ","1G4HP52K73U201963","$500",NA,"Exterior: White","4-Speed Automatic","3.8","HD Auto Sales Lakewood ","6295 W Colfax Ave Lakewood, CO 80214","(720) 548-2381","www.hdautosales.com"
"316","316.txt"," Chrysler 300C SRT8","2006 ","2C3KA73W06H216583","$23,500","37,163","Exterior: Magnesium Pearlcoat","5-Speed Automatic",NA,"Maximum Auto Search ","5295 S Broadway Englewood, CO 80113","(720) 627-6745","www.maximumautosearch.com"
"317","317.txt"," Chevrolet Silverado 2500HD LT1 4dr Crew Cab 4WD SB","2006 ","1GCHK23D26F261627",NA,NA,"Exterior: BlueInterior: black","Automatic 6-Speed",NA,"Dye Autos ","4855 Miller St Wheat Ridge, CO 80033","(303) 647-4210","www.dyeautos.com"
"318","318.txt"," Subaru Forester 2.5XT","2006 ","JF1SG69606H700552","$14,000","102,104","Exterior: Regal Blue PearlInterior: Black","4-Speed Automatic","2.5","Maximum Auto Search ","5295 S Broadway Englewood, CO 80113","(720) 627-6745","www.maximumautosearch.com"
"319","319.txt"," Chevrolet Silverado 1500 LT Ext. Cab Long Bed 4WD","2004 ","2GCEK19T541117960","$8,490","230,781","Exterior: WhiteInterior: Gray","Automatic","5.3","Colorado Auto Finders ","2200 S Parker Rd Denver, CO 80231","(303) 963-9485","www.coautofinders.com"
"320","320.txt"," BMW X3 xDrive28i","2013 ","5UXWX9C51D0A22274",NA,"38,160","Exterior: Black","Automatic 8-Speed","2.0","Brandon Dodge on Broadway ","5600 S Broadway Littleton, CO 80121","(303) 835-9407","brandondodge.com"
"321","321.txt"," Nissan Versa 1.8 S","2008 ","3N1BC13E48L407110","$6,500","116,713",NA,"6-Speed Manual","1.8","Maximum Auto Search ","5295 S Broadway Englewood, CO 80113","(720) 627-6745","www.maximumautosearch.com"
"322","322.txt"," Chevrolet Silverado 1500 Work Truck Crew Cab 4WD","2007 ","2GCEK13M571701314","$17,988",NA,"Exterior: Blue","Automatic",NA,"Lakewood Happy Motors ","5900 W Colfax Ave Lakewood, CO 80214","(303) 351-5826","www.lakewoodhappymotors.com/"
"323","323.txt"," Nissan Armada SE 4x4 4dr SUV","2010 ","5N1AA0NC5AN614708",NA,NA,"Exterior: BlueInterior: gray","Automatic 5-Speed",NA,"Dye Autos ","4855 Miller St Wheat Ridge, CO 80033","(303) 647-4210","www.dyeautos.com"
"324","324.txt"," Toyota tacoma xtracab Limited Pickup 2D 6 ft","2004 ","5TEWN72N54Z466526","$14,000","150,021",NA,NA,NA,"Auto Brokers of Colorado ","2800 S Broadway Englewood, CO 80113","(303) 622-5357","autobrokerscolorado.com"
"325","325.txt"," Ford Edge Limited","2011 ","2FMDK4KC7BBA47470","$23,000","57,464","Exterior: RedInterior: Medium Light Stone Interior","6-Speed Automatic with Select-Shift","3.5","Maximum Auto Search ","5295 S Broadway Englewood, CO 80113","(720) 627-6745","www.maximumautosearch.com"
"326","326.txt"," Volkswagen GTI 1.8T","2005 ","9BWDE61J654027691","$11,000","81,046","Exterior: Silverstone Gray","5-Speed Manual","1.8","Maximum Auto Search ","5295 S Broadway Englewood, CO 80113","(720) 627-6745","www.maximumautosearch.com"
"327","327.txt"," Ford F-150 FX4 4x4 4dr SuperCrew Styleside 5.5 ft. SB","2011 ","1FTFW1EF8BKD21075",NA,NA,"Exterior: BlueInterior: black","Automatic 6-Speed",NA,"Dye Autos ","4855 Miller St Wheat Ridge, CO 80033","(303) 647-4210","www.dyeautos.com"
"328","328.txt"," BMW 5 Series 535xi","2008 ","WBAPT73568CX00926","$14,000","108,077","Exterior: Platinum Bronze MetallicInterior: Cream Beige","6-Speed Automatic with Steptronic","3.0","Maximum Auto Search ","5295 S Broadway Englewood, CO 80113","(720) 627-6745","www.maximumautosearch.com"
"329","329.txt"," Jeep Commander","2006 ","1J8HG48K56C171208","$13,000","103,279","Exterior: BlueInterior: Gray","5-Speed Automatic","3.7","Maximum Auto Search ","5295 S Broadway Englewood, CO 80113","(720) 627-6745","www.maximumautosearch.com"
"330","330.txt"," Subaru Impreza WRX 4-Door","2014 ","JF1GV7E66EG011885","$27,490","13,482","Exterior: BlueInterior: Black","5 Speed","2.5","Colorado Auto Finders ","2200 S Parker Rd Denver, CO 80231","(303) 963-9485","www.coautofinders.com"
"331","331.txt"," Honda Odyssey EX","2006 ","5FNRL38476B026287","$16,000","36,942","Exterior: Blue","5-Speed Automatic with Overdrive","3.5","Maximum Auto Search ","5295 S Broadway Englewood, CO 80113","(720) 627-6745","www.maximumautosearch.com"
"332","332.txt"," Chevrolet Impala","2009 ","2G1WU57M691203876","$500",NA,"Exterior: Red","4-Speed Automatic","3.9","HD Auto Sales Lakewood ","6295 W Colfax Ave Lakewood, CO 80214","(720) 548-2381","www.hdautosales.com"
"333","333.txt"," Ford F-450 Super Duty XLT 4x4 4dr Crew Cab 176.2 in. WB DRW Chassis","2009 ","1FDAW47R39EA66259",NA,NA,"Exterior: GoldInterior: tan","Automatic 5-Speed",NA,"Dye Autos ","4855 Miller St Wheat Ridge, CO 80033","(303) 647-4210","www.dyeautos.com"
"334","334.txt"," Nissan Maxima 3.5 SE","2007 ","1N4BA41E37C849075","$14,000","58,785","Exterior: Radiant Silver MetallicInterior: Charcoal Interior","CVT","3.5","Maximum Auto Search ","5295 S Broadway Englewood, CO 80113","(720) 627-6745","www.maximumautosearch.com"
"335","335.txt"," Lexus IS 250 Base AWD 4dr Sedan ","2007 ","JTHCK262875014090","$15,500","116,171","Exterior: BlackInterior: Black","Automatic 6-Speed",NA,"Mister Auto ","5701 W Colfax Ave Lakewood, CO 80214","(720) 606-4865","www.misterautodenver.com/"
"336","336.txt"," Mercedes-Benz GL-Class GL550","2008 ","4JGBF86E98A297389","$27,000","76,363","Exterior: BlackInterior: Black","7-Speed Automatic","5.5","Maximum Auto Search ","5295 S Broadway Englewood, CO 80113","(720) 627-6745","www.maximumautosearch.com"
"337","337.txt"," Honda odyssey EX-L Van 4D","2003 ","5FNRL18033B032990","$7,000","85,521",NA,NA,NA,"Auto Brokers of Colorado ","2800 S Broadway Englewood, CO 80113","(303) 622-5357","autobrokerscolorado.com"
"338","338.txt"," Dodge Caliber 4dr HB R","2007 ","1B3HE78K47D257377","$6,195",NA,"Exterior: Bright Silver Metallic","Variable",NA,"Lakewood Happy Motors ","5900 W Colfax Ave Lakewood, CO 80214","(303) 351-5826","www.lakewoodhappymotors.com/"
"339","339.txt"," GMC Yukon SLT 4x4 2 4dr SUV","2008 ","1GKFK13088R260535",NA,NA,"Exterior: WhiteInterior: tan","Automatic 4-Speed",NA,"Dye Autos ","4855 Miller St Wheat Ridge, CO 80033","(303) 647-4210","www.dyeautos.com"
"340","340.txt"," Ford F-150 Lariat","2008 ","1FTPW14588KD59394","$21,500","93,636","Exterior: Black ClearcoatInterior: Medium Flint","4-Speed Automatic with Overdrive","5.4","Maximum Auto Search ","5295 S Broadway Englewood, CO 80113","(720) 627-6745","www.maximumautosearch.com"
"341","341.txt"," Dodge Charger SE","2008 ","2B3LA43G58H248120","$12,000","67,376","Exterior: Inferno Red Crystal Pearlcoat","Automatic","3.5","Maximum Auto Search ","5295 S Broadway Englewood, CO 80113","(720) 627-6745","www.maximumautosearch.com"
"342","342.txt"," Toyota 4Runner SR5","2012 ","JTEBU5JR7C5090712","$33,000","12,139","Exterior: BlackInterior: Graphite","5-Speed Automatic with Overdrive","4.0","Maximum Auto Search ","5295 S Broadway Englewood, CO 80113","(720) 627-6745","www.maximumautosearch.com"
"343","343.txt"," RAM 1500 Tradesman","2014 ","3C6RR7KT4EG229272",NA,"15,010","Exterior: White","Automatic","5.7","Brandon Dodge on Broadway ","5600 S Broadway Littleton, CO 80121","(303) 835-9407","brandondodge.com"
"344","344.txt"," Hyundai Elantra Limited","2013 ","5NPDH4AE7DH219493","$14,990","19,836","Exterior: GrayInterior: Gray","Automatic","1.8","Colorado Auto Finders ","2200 S Parker Rd Denver, CO 80231","(303) 963-9485","www.coautofinders.com"
"345","345.txt"," Toyota Sienna LE","2000 ","4T3ZF13C1YU254079","$2,975","246,446","Exterior: Super WhiteInterior: Oak","4-Speed Automatic","3.0","Maximum Auto Search ","5295 S Broadway Englewood, CO 80113","(720) 627-6745","www.maximumautosearch.com"
"346","346.txt"," Volvo XC70 Base AWD 4dr Wagon","2005 ","YV1SZ592351190145",NA,NA,"Exterior: SilverInterior: Black","Automatic 5-Speed",NA,"Dye Autos ","4855 Miller St Wheat Ridge, CO 80033","(303) 647-4210","www.dyeautos.com"
"347","347.txt"," Dodge Nitro Heat","2011 ","1D4PU4GX3BW561745","$20,000","47,806","Exterior: Blackberry PearlcoatInterior: Interior","5-Speed Automatic","4.0","Maximum Auto Search ","5295 S Broadway Englewood, CO 80113","(720) 627-6745","www.maximumautosearch.com"
"348","348.txt"," Subaru Baja Turbo","2005 ","4S4BT63CX55102470","$14,000","92,241","Exterior: Garnet Red PearlInterior: Medium Gray","4-Speed Automatic with Sportshift","2.5","Maximum Auto Search ","5295 S Broadway Englewood, CO 80113","(720) 627-6745","www.maximumautosearch.com"
"349","349.txt"," Honda civic LX Coupe 2D","2012 ","2HGFG3B51CH533623","$13,000","45,285",NA,NA,NA,"Auto Brokers of Colorado ","2800 S Broadway Englewood, CO 80113","(303) 622-5357","autobrokerscolorado.com"
"350","350.txt"," Audi S4 4.2","2005 ","WAUPL68E75A047145","$17,000","70,437","Exterior: Brilliant BlackInterior: Black","6-Speed Automatic with Tiptronic","4.2","Maximum Auto Search ","5295 S Broadway Englewood, CO 80113","(720) 627-6745","www.maximumautosearch.com"
"351","351.txt"," Ford F-150 FX4 4x4 4dr SuperCrew Styleside 5.5 ft. SB","2012 ","1FTFW1ET5CKD00479",NA,NA,"Exterior: BlackInterior: black","Automatic 6-Speed",NA,"Dye Autos ","4855 Miller St Wheat Ridge, CO 80033","(303) 647-4210","www.dyeautos.com"
"352","352.txt"," Ford Focus ZX4","2005 ","1FAFP34N95W267435","$7,500","66,901","Exterior: Pitch Black ClearcoatInterior: Dark Pebble","4-Speed Automatic",NA,"Maximum Auto Search ","5295 S Broadway Englewood, CO 80113","(720) 627-6745","www.maximumautosearch.com"
"353","353.txt"," Jeep Grand Cherokee 4dr Limited 4WD","2005 ","1J4HR58225C575079","$8,495",NA,"Exterior: Black","Automatic",NA,"Lakewood Happy Motors ","5900 W Colfax Ave Lakewood, CO 80214","(303) 351-5826","www.lakewoodhappymotors.com/"
"354","354.txt"," Jeep Commander Limited","2007 ","1J8HG58267C587078","$15,975","101,804","Exterior: Red Rock Crystal PearlcoatInterior: Dark Khaki","5-Speed Automatic",NA,"Maximum Auto Search ","5295 S Broadway Englewood, CO 80113","(720) 627-6745","www.maximumautosearch.com"
"355","355.txt"," Dodge Nitro SXT 4x4 4dr SUV","2010 ","1D4PU5GX2AW112514",NA,NA,"Exterior: BlueInterior: gray","Automatic 5-Speed",NA,"Dye Autos ","4855 Miller St Wheat Ridge, CO 80033","(303) 647-4210","www.dyeautos.com"
"356","356.txt"," Ford E-Series Wagon E-150 XL","2009 ","1FMNE11L49DA31209","$14,990","79,964","Exterior: WhiteInterior: Gray","Automatic","5.4","Colorado Auto Finders ","2200 S Parker Rd Denver, CO 80231","(303) 963-9485","www.coautofinders.com"
"357","357.txt"," Hyundai Tucson Limited","2011 ","KM8JUCAC8BU157656","$18,000","31,200","Exterior: Cotton WhiteInterior: Black","6-Speed Automatic with Overdrive","4 ","Maximum Auto Search ","5295 S Broadway Englewood, CO 80113","(720) 627-6745","www.maximumautosearch.com"
"358","358.txt"," Mazda Mazda3 SP23","2005 ","JM1BK123751274264","$10,000","74,706","Exterior: Carbon Gray MicaInterior: Brown","4-Speed Automatic Electronic Sport with Overdrive","2.3","Maximum Auto Search ","5295 S Broadway Englewood, CO 80113","(720) 627-6745","www.maximumautosearch.com"
"359","359.txt"," Honda CR-V LX","2007 ","5J6RE48337L013827","$15,000","64,923","Exterior: Tango Red PearlInterior: Ivory","5-Speed Automatic with Overdrive","2.4","Maximum Auto Search ","5295 S Broadway Englewood, CO 80113","(720) 627-6745","www.maximumautosearch.com"
"360","360.txt"," Ford F-350 Super Duty Lariat 4dr Crew Cab 4WD LB DRW","2006 ","1FTWW33P26EA46167",NA,NA,"Exterior: GreenInterior: tan","Automatic 5-Speed",NA,"Dye Autos ","4855 Miller St Wheat Ridge, CO 80033","(303) 647-4210","www.dyeautos.com"
"361","361.txt"," Mercedes-Benz GL-Class GL450","2012 ","4JGBF7BE4CA778420","$40,000","46,421","Exterior: Arctic WhiteInterior: Black","7-Speed Automatic","4.7","Maximum Auto Search ","5295 S Broadway Englewood, CO 80113","(720) 627-6745","www.maximumautosearch.com"
"362","362.txt"," Jeep Liberty Sport 4WD 4dr SUV","2005 ","1J4GL48K75W638134",NA,"151,631","Exterior: BLACKInterior: GrayEngine",NA,NA,"Mister Auto ","5701 W Colfax Ave Lakewood, CO 80214","(720) 606-4865","www.misterautodenver.com/"
"363","363.txt"," Subaru outback Wagon 4D","2002 ","4S3BH675927638831","$7,000","124,755",NA,NA,NA,"Auto Brokers of Colorado ","2800 S Broadway Englewood, CO 80113","(303) 622-5357","autobrokerscolorado.com"
"364","364.txt"," Dodge Magnum R","2005 ","2D4GZ58235H613999","$12,500","107,340","Exterior: Cool Vanilla ClearcoatInterior: Dark Slate Gray Light Graystone Interior","5-Speed Automatic",NA,"Maximum Auto Search ","5295 S Broadway Englewood, CO 80113","(720) 627-6745","www.maximumautosearch.com"
"365","365.txt"," Chevrolet Silverado 3500HD LT 4x4 4dr Crew Cab LB DRW","2012 ","1GC4K0C82CF106867",NA,NA,"Exterior: WhiteInterior: black","Automatic 6-Speed",NA,"Dye Autos ","4855 Miller St Wheat Ridge, CO 80033","(303) 647-4210","www.dyeautos.com"
"366","366.txt"," Lexus GS 350","2013 ","JTHCE1BL0D5001698","$35,000","41,257","Exterior: Nebula Gray PearlInterior: Black","6-Speed Automatic with Sequential Shift","3.5","Maximum Auto Search ","5295 S Broadway Englewood, CO 80113","(720) 627-6745","www.maximumautosearch.com"
"367","367.txt"," GMC Sierra 1500 Denali","2013 ","3GTP2XE22DG196424",NA,"20,545","Exterior: Black","Automatic 6-Speed","6.2","Brandon Dodge on Broadway ","5600 S Broadway Littleton, CO 80121","(303) 835-9407","brandondodge.com"
"368","368.txt"," Ford Escape SE FWD","2014 ","1FMCU0GX4EUA07016","$17,990","54,794","Exterior: RedInterior: Black","Automatic","1.6","Colorado Auto Finders ","2200 S Parker Rd Denver, CO 80231","(303) 963-9485","www.coautofinders.com"
"369","369.txt"," Jeep Grand Cherokee SRT8","2010 ","1J4RR7GW6AC133047","$36,000","63,210","Exterior: Brilliant Black Crystal Pearlcoat","5-Speed Automatic",NA,"Maximum Auto Search ","5295 S Broadway Englewood, CO 80113","(720) 627-6745","www.maximumautosearch.com"
"370","370.txt"," Jeep Grand Cherokee 4dr Limited 4WD","1999 ","1J4GW68N2XC599597","$6,195",NA,"Exterior: Gold","Automatic",NA,"Lakewood Happy Motors ","5900 W Colfax Ave Lakewood, CO 80214","(303) 351-5826","www.lakewoodhappymotors.com/"
"371","371.txt"," Nissan Altima 2.5 S","2012 ","1N4AL2AP1CN461241","$14,000","33,152","Exterior: Navy Blue MetallicInterior: Blond Interior","CVT with Xtronic","4 ","Maximum Auto Search ","5295 S Broadway Englewood, CO 80113","(720) 627-6745","www.maximumautosearch.com"
"372","372.txt"," RAM Ram Pickup 2500 SLT 4x4 4dr Crew Cab 8 ft. LB Pickup","2011 ","3D7TT2CT9BG573229",NA,NA,"Exterior: WhiteInterior: black","Automatic 5-Speed",NA,"Dye Autos ","4855 Miller St Wheat Ridge, CO 80033","(303) 647-4210","www.dyeautos.com"
"373","373.txt"," Toyota RAV4 Sport","2007 ","JTMBD32V076044207","$12,000","111,394","Exterior: BlackInterior: Dark Charcoal Interior","4-Speed Automatic","2.4","Maximum Auto Search ","5295 S Broadway Englewood, CO 80113","(720) 627-6745","www.maximumautosearch.com"
"374","374.txt"," GMC Acadia SLT-1","2011 ","1GKKVRED9BJ120780","$25,000","57,563","Exterior: Gray Green MetallicInterior: Cashmere","6-Speed Automatic Electronic with Overdrive","3.6","Maximum Auto Search ","5295 S Broadway Englewood, CO 80113","(720) 627-6745","www.maximumautosearch.com"
"375","375.txt"," Ford F-250 Super Duty XLT 4dr SuperCab 4WD SB","2008 ","1FTSX21RX8EA43014",NA,NA,"Exterior: BlueInterior: Gray","Automatic 5-Speed",NA,"Dye Autos ","4855 Miller St Wheat Ridge, CO 80033","(303) 647-4210","www.dyeautos.com"
"376","376.txt"," Subaru Forester S","2002 ","JF1SF65692H755357","$11,000","54,064","Exterior: Platinum Silver MetallicInterior: Beige","4-Speed Automatic with Overdrive","2.5","Maximum Auto Search ","5295 S Broadway Englewood, CO 80113","(720) 627-6745","www.maximumautosearch.com"
"377","377.txt"," Toyota tacoma xtracab Pickup","2001 ","5TEWN72N91Z815487","$12,000","158,815",NA,NA,NA,"Auto Brokers of Colorado ","2800 S Broadway Englewood, CO 80113","(303) 622-5357","autobrokerscolorado.com"
"378","378.txt"," Pontiac G6 GT","2007 ","1G2ZH35N574114069","$12,000","46,237","Exterior: Granite MetallicInterior: Ebony","4-Speed Automatic with Overdrive","3.5","Maximum Auto Search ","5295 S Broadway Englewood, CO 80113","(720) 627-6745","www.maximumautosearch.com"
"379","379.txt"," Infiniti G Coupe x AWD","2013 ","JN1CV6EL2DM982541","$28,990","33,420","Exterior: WhiteInterior: Black","Automatic","3.7","Colorado Auto Finders ","2200 S Parker Rd Denver, CO 80231","(303) 963-9485","www.coautofinders.com"
"380","380.txt"," Ford Mustang","2010 ","1ZVBP8EN8A5167859","$16,000",NA,"Exterior: SilverInterior: Gray","AutomaticInsight Automotive",NA,"Insight Automotive ","1877 Vista View Dr Longmont, CO 80504","(720) 465-8938","www.insightautomotive.com"
"381","381.txt"," Chevrolet Suburban 1500 Z71","2004 ","3GNFK16Z24G166867","$10,000","153,619","Exterior: BlackInterior: Charcoal","4-Speed Automatic with Overdrive",NA,"Maximum Auto Search ","5295 S Broadway Englewood, CO 80113","(720) 627-6745","www.maximumautosearch.com"
